-1.3130598,3.1953166,-1.9094162,-104.5049194088657,34136.962890625,-103.01551567181433,105059.814453125,-101.75361549052411,34970.0927734375,-102.07260648305186,116979.98046875,145960
-1.314593,3.1970077,-1.9092994,-103.98181321795512,104953.0029296875,-105.38007759205145,101983.642578125,-101.33300384928032,34820.556640625,-99.91338111861829,117108.154296875,148347
-1.3169647,3.1979299,-1.9090652,-104.09091304112533,34756.4697265625,-106.33533873155383,72909.5458984375,-101.47464109770135,35418.701171875,-99.92931636185959,116680.908203125,148365
-1.3184988,3.1996205,-1.9089546,-104.60660128513253,70773.3154296875,-104.26493141088997,102282.71484375,-99.42388804364981,35760.498046875,-102.61507675193397,117001.3427734375,148383
-1.3283917,3.2106698,-1.9080724,-105.11479377909536,34478.759765625,-106.1040709614945,72439.5751953125,-101.01702826815242,35461.42578125,-102.18356563660826,116488.6474609375,148419
-1.1520581,3.014742,-1.9227245,-102.43727496231833,34735.107421875,-105.53453967934844,107751.46484375,-100.92487672044317,34991.455078125,-101.99823063812224,117214.9658203125,148437
-1.1897216,3.0560114,-1.9189459,-103.77057171660618,34500.1220703125,-105.90585727336318,105615.234375,-102.07366822031082,35076.904296875,-102.45707517958263,117471.3134765625,148455
-1.2298822,3.0996482,-1.9151129,-103.92208493472815,35781.8603515625,-104.12720998076867,70474.2431640625,-102.73621017820454,34820.556640625,-103.41225624910676,116659.5458984375,148473
-1.2715999,3.1449203,-1.9107856,-105.39706540152581,34606.93359375,-104.70777131969331,102667.236328125,-100.44555503114098,34585.5712890625,-102.63740624253049,38708.49609375,148491
-1.3077985,3.1860025,-1.907248,-101.72357483799608,35354.6142578125,-105.69490172181857,32321.1669921875,-101.15243503217812,34820.556640625,-102.68881883207676,39199.8291015625,148527
-1.3440198,3.2255142,-1.9037737,-102.17047533641873,35696.4111328125,-104.20189331116305,105615.234375,-100.68446489530433,34735.107421875,-100.77968050505298,39199.8291015625,148545
-1.1846428,3.051333,-1.9187999,-103.42756336286725,34927.3681640625,-103.72010769067214,34841.9189453125,-102.56319048975027,35098.2666015625,-102.51991609461297,38665.771484375,148563
-1.2223568,3.09258,-1.91529,-102.78194297090366,70794.677734375,-103.87646759074407,70217.8955078125,-101.13241389574998,35589.599609375,-104.35628390047313,115975.9521484375,148581
-1.2601016,3.1338174,-1.912001,-104.66668773759274,68936.1572265625,-104.03936980623845,70709.228515625,-102.74973999492121,34948.73046875,-102.48314496551882,116979.98046875,148599
-1.2979037,3.1750243,-1.9090021,-104.92881431021713,71286.0107421875,-105.57530482132982,36508.1787109375,-103.98762395948285,34521.484375,-100.1427550321572,116467.28515625,148635
-1.3358117,3.2161005,-1.9055794,-102.9584856752478,34329.2236328125,-103.84839758041315,102282.71484375,-101.92142797827074,36123.6572265625,-104.66464721942017,39178.466796875,148653
-1.3754627,3.2555163,-1.9016532,-106.39706829135982,105294.7998046875,-105.1656274271288,34820.556640625,-101.78269057956592,35696.4111328125,-103.41612334041187,116766.357421875,148671
-1.4136094,3.2963805,-1.8983473,-102.50896254419158,105871.58203125,-102.45149243643304,104632.568359375,-101.7883119544342,33966.064453125,-101.10704628400676,116873.1689453125,148689
-1.451982,3.3370128,-1.8948058,-106.56024489402677,36016.845703125,-102.90296645092383,105038.4521484375,-101.24354479019145,34713.7451171875,-101.28622978935962,116488.6474609375,148725
-1.4905503,3.3774712,-1.8913996,-103.54140235073025,35610.9619140625,-107.1121528786246,101342.7734375,-103.17141534705625,35098.2666015625,-102.67367226154391,39093.017578125,148743
-1.3301516,3.2039795,-1.9040385,-104.66712429213689,35055.5419921875,-102.70148675813203,105551.1474609375,-102.67199114052926,33859.2529296875,-103.00592196951767,117343.1396484375,148761
-1.9961715,2.631679,-1.8018032,-104.54373421640001,70111.083984375,-103.75106855109706,35183.7158203125,-101.78834841924795,35333.251953125,-102.81558681798009,38088.9892578125,148779
-2.022449,2.6522791,-1.7996864,-104.52253481482336,104760.7421875,-104.05544754407671,36593.6279296875,-102.04622347214111,35076.904296875,-100.37131507318543,116360.4736328125,148815
-1.6342341,2.6627126,-1.8423477,-100.69188722497857,34884.6435546875,-102.33621407239076,106896.97265625,-101.27710349820427,35525.5126953125,-101.36362695313123,116467.28515625,148833
-1.655684,2.6816654,-1.8408525,-105.99936196162625,34628.2958984375,-103.69476818176018,107601.9287109375,-102.22550911996146,35140.9912109375,-100.95807574005269,116467.28515625,148851
-1.6787747,2.6990259,-1.8392208,-102.8351093500472,34307.861328125,-105.11608034660922,103137.20703125,-101.95038147243224,35952.7587890625,-101.68409149954037,116958.6181640625,148869
-6.576866,7.762679,-1.566164,-100.87340683654028,35354.6142578125,-101.1890942301749,105401.611328125,-103.73278718809374,35311.8896484375,-101.93646815860384,116531.3720703125,148887
