-2.9977849,-3.4227724,-0.20243835,-103.58304577300133,22772.216796875,-51.21406574862868,20806.884765625,168634
-2.9963233,-3.418939,-0.20205095,-103.66002086433518,69854.736328125,-51.37444788441083,20828.2470703125,171174
-2.99011,-3.410465,-0.20127583,-103.72396963524578,69192.5048828125,-51.29277790852171,20806.884765625,171194
-2.9841132,-3.39619,-0.19989914,-102.27663925324903,23199.462890625,-51.24281900961449,20828.2470703125,171214
-2.9819844,-3.3804986,-0.19827545,-104.23858831959853,69470.21484375,-51.13553470722369,20828.2470703125,171234
-2.9835072,-3.3691819,-0.19703779,-103.84999046714499,69470.21484375,-51.11811534074677,20828.2470703125,171254
-2.985342,-3.3614433,-0.1961725,-104.9636762687691,23049.9267578125,-51.10916806393518,20828.2470703125,171274
-2.989129,-3.355332,-0.19542822,-102.23568881724013,22943.115234375,-51.088410982602184,20828.2470703125,171294
-2.993168,-3.3481092,-0.19456634,-104.60927882042671,69598.388671875,-51.15843813175859,20828.2470703125,171314
-2.9985764,-3.3400395,-0.19357727,-103.89731732728457,70346.0693359375,-51.14307056800342,20828.2470703125,171334
-3.0053577,-3.3311245,-0.19246815,-102.19108381435858,23434.4482421875,-51.133749008186165,20828.2470703125,171354
-3.0076895,-3.3211694,-0.19134842,-102.53948554869109,23007.2021484375,-51.18367436269967,20828.2470703125,171374
-3.0067563,-3.3151186,-0.19072048,-104.9177506124403,23690.7958984375,-51.15248043332856,20828.2470703125,171394
-3.0038514,-3.307444,-0.18995695,-104.15777902252054,70367.431640625,-51.1552081320438,20828.2470703125,171414
-3.004711,-3.293648,-0.18846197,-103.52571739140072,68722.5341796875,-51.15960243495272,20828.2470703125,171434
-3.0101116,-3.2704086,-0.18586165,-103.54409693275622,23434.4482421875,-51.09418218594895,20828.2470703125,171454
-3.0185921,-3.2338867,-0.18178847,-105.93898073527762,23092.6513671875,-51.19789578799975,20828.2470703125,171474
-3.0223377,-3.1974306,-0.17787771,-101.25853739569524,69769.287109375,-51.15421061757186,20806.884765625,171494
-3.0258336,-3.177244,-0.17569524,-106.58793690008187,70346.0693359375,-51.11949428964509,20828.2470703125,171514
-3.024452,-3.1629295,-0.17422394,-103.5613319305996,70431.5185546875,-51.06034647180425,20828.2470703125,171534
-3.0163028,-3.1423855,-0.17223924,-105.2363310011337,24139.404296875,-51.004904372365026,20806.884765625,171554
-3.009059,-3.1127315,-0.16931076,-102.97540327170086,23626.708984375,-51.00070150824073,20828.2470703125,171574
-3.0000627,-3.080365,-0.16608429,-103.97991802888782,69470.21484375,-50.96346670770737,20806.884765625,171594
-2.9900227,-3.052439,-0.16334565,-103.34104206849182,70217.8955078125,-50.937552162354436,20828.2470703125,171614
-2.9802253,-3.023411,-0.16046005,-102.63614395745887,24353.02734375,-50.694707279995626,20828.2470703125,171634
-2.973667,-2.99046,-0.15707594,-105.52125910065705,68829.345703125,-50.850999647918314,20828.2470703125,171654
-2.9684854,-2.9566598,-0.15350641,-105.71415499290325,70046.9970703125,-50.75197790518356,20828.2470703125,171674
-2.9586964,-2.9276354,-0.15055698,-104.52669710212882,23049.9267578125,-50.81366786278436,20828.2470703125,171694
-2.952613,-2.9029522,-0.14795023,-102.34083190136936,23477.1728515625,-50.79388249170631,20828.2470703125,171714
-2.9523616,-2.8784366,-0.14519796,-104.7298632247527,70581.0546875,-50.92467650854955,20828.2470703125,171734
-2.954856,-2.852213,-0.14223225,-104.8196873622511,23007.2021484375,-50.92303146544814,20828.2470703125,171754
-2.9576428,-2.8248825,-0.13917197,-103.30949083012456,116275.0244140625,-50.92165770765675,20828.2470703125,171774
-2.9612617,-2.7942333,-0.1357878,-104.06419084400702,69128.41796875,-50.81098693211945,20828.2470703125,171794
-2.9646263,-2.7600033,-0.1321284,-105.69161052923482,69491.5771484375,-51.03710479744198,20828.2470703125,171814
-2.9696176,-2.7238255,-0.12819551,-105.62806197238083,22558.59375,-50.7467377444801,20806.884765625,171834
-2.9763105,-2.6903908,-0.12443371,-105.62546279387436,23007.2021484375,-50.877588006584915,20806.884765625,171854
-2.9838555,-2.6583269,-0.120770216,-104.10642189296101,70751.953125,-50.74248469953939,20828.2470703125,171874
-2.990278,-2.6259952,-0.11714294,-105.11458401096067,22323.6083984375,-51.103955956958785,20828.2470703125,171894
-2.996718,-2.5936675,-0.11350882,-106.21567516614866,69598.388671875,-50.92237993562008,20828.2470703125,171914
-3.0045497,-2.5604966,-0.10978644,-102.77126099357007,69064.3310546875,-50.88357472903121,20806.884765625,171934
-3.0112748,-2.5270643,-0.10606113,-102.8819137215332,69384.765625,-51.250120880769224,20828.2470703125,171954
-3.017144,-2.4922585,-0.10225064,-102.87169930355628,23199.462890625,-51.224438140824596,20828.2470703125,171974
-3.0243742,-2.456606,-0.09832731,-103.9379303349013,69534.3017578125,-51.42749895941564,20828.2470703125,171994
-3.032075,-2.418723,-0.09423172,-104.70568509875152,23562.6220703125,-51.31178525876571,20828.2470703125,172014
-3.0394776,-2.3772614,-0.089823656,-105.27507265769944,22622.6806640625,-51.311032603092656,20828.2470703125,172034
-3.044626,-2.330589,-0.084982775,-103.24789373519124,70346.0693359375,-51.100408670288935,20828.2470703125,172054
-3.0490084,-2.2825518,-0.08006108,-103.50436710613374,23199.462890625,-51.274128452090444,20828.2470703125,172074
-3.0546145,-2.2347782,-0.075274765,-106.94157239989553,23327.63671875,-51.308517016310844,20828.2470703125,172094
-3.062809,-2.1864543,-0.070333295,-105.00034742004911,22665.4052734375,-51.11534133505364,20828.2470703125,172114
-3.0732312,-2.1386757,-0.06534262,-103.10070788757857,23648.0712890625,-51.09274557083503,20828.2470703125,172134
-3.082297,-2.0917459,-0.060381632,-104.29294512255223,23049.9267578125,-51.08231548026056,20828.2470703125,172154
-3.0897412,-2.0420809,-0.0551363,-104.36860441186978,69299.31640625,-50.89971332448463,20828.2470703125,172174
-3.0940037,-1.996305,-0.050318282,-103.72492722300095,23989.8681640625,-51.00370028185175,20828.2470703125,172194
-3.098949,-1.9577063,-0.046261683,-104.89161713911173,22836.3037109375,-50.900386159720625,20828.2470703125,172214
-3.1042032,-1.9227078,-0.042462807,-105.15375056607095,69833.3740234375,-50.80362764850505,20806.884765625,172234
-3.111148,-1.8904809,-0.03886494,-102.73224162430967,70217.8955078125,-50.7750503830419,20828.2470703125,172254
-3.1173098,-1.8615724,-0.035613224,-103.81383814443927,69619.7509765625,-50.78497909970537,20828.2470703125,172274
-3.1221142,-1.8381789,-0.032973666,-105.33151364526299,69577.0263671875,-50.7247818071517,20828.2470703125,172294
-3.1263964,-1.8169947,-0.030584494,-102.96582404507876,70324.70703125,-50.65550019517316,20828.2470703125,172314
