93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93195,0,0,17.41,-24.49,7.64 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93220,0,0,17.44,-24.42,7.56 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93245,0,0,17.47,-24.40,7.51 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93271,0,0,17.50,-24.41,7.47 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93295,0,0,17.49,-24.43,7.49 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93320,0,0,17.45,-24.44,7.60 
93345,0,0,17.43,-24.40,7.66 
93345,0,0,17.43,-24.40,7.66 
93345,0,0,17.43,-24.40,7.66 
93345,0,0,17.43,-24.40,7.66 
93345,0,0,17.43,-24.40,7.66 
93345,0,0,17.43,-24.40,7.66 
