2.2906642,5.500353,-10.699495,,0
2.291344,5.519146,-10.697854,,0
2.2941902,5.5844145,-10.692481,,0
2.297022,5.6507835,-10.6869755,,0
2.2985232,5.6773653,-10.685018,,0
2.2994158,5.6796517,-10.685364,,0
2.2994015,5.6807523,-10.685231,,0
2.2998965,5.7138515,-10.681868,,0
2.3018217,5.7790346,-10.675883,,0
2.3039742,5.8266106,-10.672019,,0
2.3046963,5.8421025,-10.670775,,0
2.304682,5.843203,-10.670643,,0
2.304469,5.8597097,-10.668655,,0
2.3047655,5.908215,-10.663437,,0
2.3068469,5.961293,-10.65891,,0
2.3100195,6.001251,-10.656584,,0
2.312257,6.0422244,-10.653514,,0
2.3135452,6.085313,-10.649569,,0
2.313955,6.125015,-10.64541,,0
2.3143508,6.1658173,-10.641118,,0
2.3137972,6.208735,-10.635951,,0
2.313187,6.2560544,-10.630254,,0
2.3134973,6.303459,-10.625167,,0
2.3128443,6.35408,-10.619072,,0
2.3121912,6.404701,-10.612977,,0
2.3088179,6.4517646,-10.605447,,0
2.303617,6.497556,-10.596827,,0
2.2984586,6.5400467,-10.588604,,0
2.294278,6.578221,-10.581523,,0
2.291075,6.6120787,-10.5755825,,0
2.2906492,6.6450925,-10.571608,,0
2.2902234,6.6781063,-10.567633,,0
2.2897975,6.71112,-10.563658,,0
2.2893717,6.744134,-10.559683,,0
2.28896,6.776047,-10.5558405,,0
2.2867348,6.8055887,-10.551041,,0
2.2845523,6.8318286,-10.5466385,,0
2.2823555,6.859169,-10.542104,,0
2.2792094,6.888625,-10.536694,,0
2.2760775,6.9169807,-10.531416,,0
2.2729597,6.944236,-10.526271,,0
2.2707345,6.9737773,-10.521471,,0
2.2685094,7.003319,-10.516671,,0
2.2653348,7.0349755,-10.510996,,0
2.2640307,7.0646024,-10.506807,,0
2.262755,7.092028,-10.502884,,0
2.2623715,7.1217403,-10.499307,,0
2.2619457,7.154754,-10.495332,,0
2.2623556,7.194456,-10.491173,,0
2.2645507,7.2387304,-10.487706,,0
2.26591,7.2763166,-10.484424,,0
2.2664192,7.3083153,-10.481193,,0
2.2659934,7.341329,-10.477218,,0
2.2655532,7.375443,-10.47311,,0
2.2651415,7.4073563,-10.469268,,0
2.263823,7.4380836,-10.464947,,0
2.2633688,7.473298,-10.460707,,0
2.2619936,7.508427,-10.455855,,0
2.2615395,7.5436416,-10.451615,,0
2.260136,7.5809717,-10.4465,,0
2.259639,7.619488,-10.441862,,0
2.2600632,7.658089,-10.437836,,0
2.2614224,7.6956754,-10.434553,,0
2.2618465,7.734277,-10.430527,,0
2.261307,7.776094,-10.425491,,0
2.262652,7.8147807,-10.422076,,0
2.2622545,7.8455935,-10.418366,,0
2.2619138,7.8720045,-10.415187,,0
2.2616866,7.8896117,-10.413067,,0
2.261644,7.892913,-10.412669,,0
2.2615304,7.9017167,-10.41161,,0
2.2619119,7.9436193,-10.407186,,0
2.2656364,8.012275,-10.402025,,0
2.2677178,8.065352,-10.397498,,0
2.2673204,8.096165,-10.393788,,0
2.2651947,8.118003,-10.389916,,0
2.2630546,8.140942,-10.385912,,0
2.2617645,8.169468,-10.381856,,0
2.2604034,8.203497,-10.377137,,0
2.2590566,8.236425,-10.372551,,0
2.2569165,8.259364,-10.3685465,,0
2.2548332,8.277901,-10.365072,,0
2.2536,8.302025,-10.3615465,,0
2.2532592,8.328436,-10.358367,,0
2.2529042,8.3559475,-10.355055,,0
2.2525208,8.38566,-10.351478,,0
2.25218,8.412071,-10.348298,,0
2.2519104,8.43298,-10.34578,,0
2.2506914,8.456004,-10.342387,,0
2.2494864,8.477928,-10.339127,,0
2.2482674,8.500953,-10.335733,,0
2.247941,8.526263,-10.332685,,0
2.2476146,8.551574,-10.329638,,0
2.2464383,8.571297,-10.326641,,0
2.2463105,8.581201,-10.325449,,0
2.2453327,8.585517,-10.324308,,0
2.244142,8.60634,-10.32118,,0
2.2436736,8.642655,-10.316808,,0
2.2432477,8.675669,-10.312833,,0
2.2420144,8.699793,-10.309307,,0
2.2390387,8.716043,-10.305487,,0
2.2361197,8.727892,-10.3021965,,0
2.2339797,8.750831,-10.298192,,0
2.2325618,8.789261,-10.292944,,0
2.2320507,8.828877,-10.288174,,0
2.2306612,8.865107,-10.28319,,0
2.2274866,8.896764,-10.277514,,0
2.224312,8.928421,-10.271839,,0
2.2219448,8.9689665,-10.265715,,0
2.2204418,9.014,-10.259671,,0
2.2198598,9.059118,-10.254239,,0
2.2192636,9.105337,-10.248674,,0
2.221416,9.152913,-10.24481,,0
2.2227042,9.196002,-10.240865,,0
2.2250412,9.229272,-10.238723,,0
2.2273355,9.265843,-10.236183,,0
2.2331574,9.314861,-10.234631,,0
2.2407076,9.372854,-10.233239,,0
2.2474363,9.4230585,-10.232164,,0
2.2524226,9.465388,-10.230795,,0
2.2565022,9.506533,-10.228948,,0
2.2623525,9.5533495,-10.227659,,0
2.266446,9.593393,-10.2259445,,0
2.2687688,9.627764,-10.22367,,0
2.2711198,9.659933,-10.221661,,0
2.2726068,9.687615,-10.21957,,0
2.2731445,9.717413,-10.216603,,0
2.2755098,9.748482,-10.214726,,0
2.2787962,9.779636,-10.213461,,0
2.2820826,9.810791,-10.212195,,0
2.285369,9.841946,-10.21093,,0
2.2886553,9.8731,-10.209664,,0
2.2910206,9.904169,-10.2077875,,0
2.294392,9.92872,-10.207316,,0
2.2968142,9.955388,-10.20597,,0
2.2992363,9.982056,-10.204623,,0
2.3008084,10.003135,-10.203328,,0
2.3033016,10.0243,-10.202643,,0
2.305738,10.049867,-10.201429,,0
2.3073952,10.064343,-10.200929,,0
2.3073668,10.066545,-10.200664,,0
2.3089957,10.083222,-10.199898,,0
2.3140388,10.121151,-10.199059,,0
2.3208668,10.163651,-10.198912,,0
2.322439,10.184731,-10.197617,,0
2.3223822,10.189133,-10.197086,,0
2.3214188,10.1923485,-10.196078,,0
2.3204694,10.194464,-10.195202,,0
2.320455,10.195564,-10.195069,,0
2.31952,10.196579,-10.194325,,0
2.318585,10.197594,-10.193582,,0
2.3185706,10.198694,-10.193449,,0
2.3194916,10.19878,-10.19406,,0
2.3204126,10.198866,-10.194672,,0
2.3213336,10.198952,-10.195283,,0
2.321348,10.197851,-10.1954155,,0
2.322269,10.197937,-10.196027,,0
2.324125,10.197007,-10.197381,,0
2.3259811,10.196077,-10.198735,,0
2.328744,10.196334,-10.200568,,0
2.3360972,10.198118,-10.205323,,0
2.347092,10.203546,-10.212125,,0
2.362677,10.210501,-10.221849,,0
2.3819318,10.218898,-10.233885,,0
2.4057486,10.231024,-10.248578,,0
2.4277377,10.2418785,-10.262182,,0
2.447899,10.251461,-10.274696,,0
2.4698882,10.262316,-10.2883005,,0
2.485459,10.270371,-10.297893,,0
2.4900496,10.271899,-10.300815,,0
2.4909563,10.273086,-10.301293,,0
2.5056348,10.278854,-10.310539,,0
2.5358841,10.292679,-10.329377,,0
2.5652268,10.305317,-10.347736,,0
2.5927842,10.313382,-10.365403,,0
2.6139092,10.319749,-10.378926,,0
2.6350768,10.322815,-10.392847,,0
2.6562586,10.32478,-10.406899,,0
2.6737566,10.326404,-10.418509,,0
2.6847937,10.328529,-10.425708,,0
2.6930823,10.329298,-10.431207,,0
2.717027,10.33152,-10.447092,,0
2.747404,10.335441,-10.467122,,0
2.7768743,10.338175,-10.486673,,0
2.8063731,10.338708,-10.50649,,0
2.836807,10.338226,-10.52705,,0
2.8690686,10.339016,-10.548699,,0
2.897618,10.341664,-10.56764,,0
2.9243255,10.344142,-10.585359,,0
2.9482417,10.348564,-10.60098,,0
2.9721723,10.351886,-10.616734,,0
2.9979303,10.35648,-10.633576,,0
3.0246236,10.360058,-10.651163,,0
3.049475,10.363465,-10.667527,,0
3.0761683,10.3670435,-10.685114,,0
3.1028616,10.370622,-10.702701,,0
3.127699,10.37513,-10.718932,,0
3.1543639,10.380909,-10.736254,,0
3.1801078,10.386602,-10.752964,,0
3.2021823,10.390854,-10.767363,,0
3.222429,10.393834,-10.780672,,0
3.2417548,10.3967285,-10.79337,,0
3.2592385,10.399452,-10.804847,,0
3.2684338,10.401407,-10.810824,,0
3.2785642,10.402348,-10.817545,,0
3.299746,10.404313,-10.831597,,0
3.3236907,10.406535,-10.847483,,0
3.3467143,10.408671,-10.862758,,0
3.3706589,10.410893,-10.878643,,0
3.3964596,10.412186,-10.895884,,0
3.426865,10.413905,-10.916179,,0
3.4618611,10.417152,-10.939397,,0
3.4959078,10.422515,-10.961739,,0
3.5226152,10.424993,-10.979457,,0
3.5493226,10.42747,-10.997175,,0
3.5751092,10.429863,-11.014283,,0
3.6018167,10.432341,-11.0320015,,0
3.6303518,10.4360895,-11.05081,,0
3.6570308,10.440768,-11.068264,,0
3.6827888,10.445362,-11.085107,,0
3.7067194,10.448684,-11.100861,,0
3.7251241,10.451493,-11.112947,,0
3.7324917,10.452177,-11.117835,,0
3.7343335,10.452348,-11.119057,,0
3.7380173,10.452689,-11.121501,,0
3.7573571,10.454484,-11.134332,,0
3.7812877,10.457806,-11.150085,,0
3.7978647,10.459344,-11.161083,,0
3.8162978,10.459952,-11.173435,,0
3.8347309,10.460561,-11.185787,,0
3.8540707,10.462356,-11.198618,,0
3.8669782,10.462451,-11.207304,,0
3.8808067,10.462632,-11.216601,,0
3.9010818,10.463411,-11.230176,,0
3.914896,10.464693,-11.239341,,0
3.9195008,10.46512,-11.242395,,0
3.933315,10.466402,-11.25156,,0
3.949878,10.469041,-11.262425,,0
3.9554036,10.469554,-11.266091,,0
3.9691894,10.473037,-11.274991,,0
3.984817,10.47669,-11.285113,,0
3.9894218,10.477118,-11.288168,,0
3.9977105,10.477886,-11.293667,,0
4.0032363,10.478399,-11.297333,,0
4.004157,10.478485,-11.297944,,0
4.005078,10.478571,-11.298555,,0
4.018878,10.480953,-11.307588,,0
4.043701,10.486562,-11.323687,,0
4.056552,10.491059,-11.331843,,0
4.0639195,10.491743,-11.336731,,0
4.077691,10.496326,-11.345498,,0
4.0896206,10.500738,-11.353044,,0
4.093304,10.50108,-11.355488,,0
4.0960526,10.502437,-11.357188,,0
4.108011,10.504648,-11.364999,,0
4.1208615,10.509146,-11.373156,,0
4.1254663,10.509573,-11.37621,,0
4.132834,10.510257,-11.381098,,0
4.1512246,10.514167,-11.393053,,0
4.1650248,10.516549,-11.402085,,0
4.178839,10.517831,-11.41125,,0
4.194495,10.519283,-11.421637,,0
4.200942,10.519881,-11.425914,,0
4.206482,10.519294,-11.429712,,0
4.2120075,10.519807,-11.433378,,0
4.2129283,10.519893,-11.43399,,0
4.213849,10.519979,-11.434601,,0
4.218454,10.520406,-11.437655,,0
4.2322683,10.5216875,-11.44682,,0
4.2405567,10.522456,-11.452319,,0
4.2442403,10.522798,-11.454763,,0
4.2580547,10.524079,-11.463928,,0
4.270962,10.524175,-11.472614,,0
4.2838554,10.525371,-11.481168,,0
4.298605,10.525638,-11.491076,,0
4.30321,10.526065,-11.494131,,0
4.3041306,10.526151,-11.494742,,0
4.310591,10.525648,-11.499152,,0
4.337299,10.528126,-11.5168705,,0
4.3648987,10.53289,-11.534935,,0
4.3704243,10.533403,-11.538601,,0
4.373187,10.53366,-11.540434,,0
4.376885,10.532901,-11.543011,,0
4.37782,10.531886,-11.543755,,0
4.3778343,10.530786,-11.543887,,0
4.3778486,10.529685,-11.54402,,0
4.378798,10.52757,-11.544896,,0
4.3797474,10.5254545,-11.545773,,0
4.380697,10.523339,-11.546649,,0
4.381646,10.521224,-11.547525,,0
4.3825955,10.519109,-11.548402,,0
4.38261,10.518008,-11.548534,,0
4.3835874,10.513692,-11.549675,,0
4.384608,10.506074,-11.551213,,0
4.385557,10.503959,-11.55209,,0
4.386549,10.498542,-11.553363,,0
4.388462,10.493211,-11.555247,,0
4.3914094,10.479161,-11.558803,,0
4.397304,10.451062,-11.565913,,0
4.4022493,10.425078,-11.572148,,0
4.407209,10.397994,-11.578516,,0
4.4102983,10.37294,-11.583397,,0
4.411333,10.364222,-11.585068,,0
4.413232,10.359991,-11.58682,,0
4.4162645,10.339339,-11.59117,,0
4.419496,10.303281,-11.597376,,0
4.4209847,10.259348,-11.603287,,0
4.422559,10.208813,-11.609993,,0
4.424147,10.157177,-11.616832,,0
4.4257355,10.105541,-11.623671,,0
4.4263883,10.05492,-11.6297655,,0
4.4251,10.011831,-11.633711,,0
4.425441,9.98542,-11.63689,,0
4.4274387,9.973486,-11.63957,,0
4.4303718,9.960537,-11.642993,,0
4.431548,9.940814,-11.645989,,0
4.430968,9.914318,-11.648559,,0
4.425896,9.878591,-11.649133,,0
4.4198895,9.843879,-11.648963,,0
4.4174247,9.820513,-11.649913,,0
4.417524,9.81281,-11.650841,,0
4.417595,9.807307,-11.651504,,0
4.4143085,9.776153,-11.652769,,0
4.4039526,9.721205,-11.65193,,0
4.3917975,9.662785,-11.650266,,0
4.384063,9.619098,-11.649934,,0
4.379756,9.595561,-11.649661,,0
4.378977,9.584471,-11.650375,,0
4.3790054,9.58227,-11.6506405,,0
4.379034,9.580069,-11.650906,,0
4.3790627,9.5778675,-11.651171,,0
4.380069,9.57135,-11.652576,,0
4.380239,9.558145,-11.654166,,0
4.3804803,9.539437,-11.656419,,0
4.3797865,9.521745,-11.6579275,,0
4.3799143,9.511841,-11.65912,,0
4.3800135,9.504138,-11.660048,,0
4.3766136,9.481787,-11.660254,,0
4.3697147,9.444788,-11.659738,,0
4.363623,9.416678,-11.658773,,0
4.3601665,9.398729,-11.658449,,0
4.3593593,9.38984,-11.658898,,0
4.3594446,9.383238,-11.659694,,0
4.3578725,9.362159,-11.660989,,0
4.3501377,9.318472,-11.660657,,0
4.3415956,9.265896,-11.660774,,0
4.3356743,9.224581,-11.6614,,0
4.331424,9.196642,-11.661657,,0
4.3298097,9.178864,-11.662556,,0
4.3291016,9.1622715,-11.663932,,0
4.3266225,9.140006,-11.664749,,0
4.3223867,9.110967,-11.665139,,0
4.317287,9.07744,-11.665448,,0
4.3140006,9.046286,-11.666714,,0
4.3097935,9.015046,-11.667369,,0
4.304736,8.978218,-11.668076,,0
4.302328,8.95045,-11.669555,,0
4.3007703,8.92827,-11.670982,,0
4.2992263,8.90499,-11.672543,,0
4.297711,8.879509,-11.674368,,0
4.297981,8.858601,-11.676886,,0
