0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
0.54390764,-2.426554
