-2.5148957,1.3492275,-14.23219
-2.5147285,1.3485616,-14.23297
-2.5145645,1.3479093,-14.233733
-2.5144005,1.347257,-14.234496
-2.5142365,1.3466047,-14.235259
-2.5140724,1.3459524,-14.236022
-2.5139084,1.3453001,-14.236785
-2.5137444,1.3446478,-14.237548
-2.5135803,1.3439966,-14.238311
-2.513291,1.3433574,-14.239053
-2.512876,1.3427294,-14.239774
-2.5124612,1.3421015,-14.240495
-2.5120463,1.3414735,-14.241216
-2.5116315,1.3408455,-14.241937
-2.5112166,1.3402175,-14.242658
-2.5109413,1.3395481,-14.243435
-2.51078,1.3388958,-14.244192
-2.5106199,1.3382435,-14.244947
-2.5104597,1.3375912,-14.245703
-2.5102994,1.3369389,-14.2464695
-2.5101426,1.3362991,-14.247223
-2.5099823,1.3356448,-14.247986
-2.5098221,1.3349906,-14.248749
-2.509662,1.3343364,-14.249512
-2.5095017,1.3336822,-14.250275
-2.5093431,1.3330269,-14.251036
-2.5091858,1.3323703,-14.251791
-2.5090284,1.3317137,-14.252546
-2.5088685,1.3310424,-14.253312
-2.508712,1.3303844,-14.25406
-2.5085557,1.3297263,-14.254807
-2.5083992,1.3290683,-14.255555
-2.5082424,1.3284103,-14.256302
-2.5080822,1.3277522,-14.257057
-2.507922,1.3270942,-14.257818
-2.507765,1.3264499,-14.25858
-2.5076082,1.3258055,-14.259342
-2.5074513,1.3251612,-14.260104
-2.5075252,1.3245012,-14.260887
-2.5075681,1.3237902,-14.261726
-2.5075796,1.3231236,-14.262512
-2.507548,1.3224598,-14.26329
-2.5075166,1.3217961,-14.264069
-2.5074852,1.3211323,-14.264847
-2.5074537,1.3204685,-14.265625
-2.5074222,1.3198048,-14.266403
-2.5073907,1.319141,-14.267181
-2.5073593,1.3184773,-14.26796
-2.5073278,1.3178135,-14.268738
-2.5072963,1.3171498,-14.269516
-2.5072649,1.316486,-14.270294
-2.5072334,1.3158222,-14.271072
-2.507202,1.3151585,-14.271851
-2.5072515,1.3143904,-14.272751
-2.5073316,1.3136613,-14.273605
-2.5074117,1.3129323,-14.27446
-2.5074854,1.312176,-14.275346
-2.5075397,1.3113382,-14.276326
-2.507594,1.3105004,-14.277307
-2.5076485,1.3096626,-14.278287
-2.5077028,1.3088248,-14.279267
-2.5077572,1.307987,-14.280248
-2.5078115,1.3071492,-14.281228
-2.507866,1.3063114,-14.282208
-2.507984,1.3054686,-14.283197
-2.5081232,1.3046241,-14.284189
-2.5082624,1.3037796,-14.285181
-2.5084016,1.3029351,-14.286173
-2.5085409,1.3020906,-14.287165
-2.50868,1.3012462,-14.2881565
-2.5088193,1.3004017,-14.289148
-2.5089586,1.2995572,-14.29014
-2.5090978,1.2987127,-14.291132
-2.509237,1.2978683,-14.292124
-2.5093763,1.2970238,-14.293116
-2.5095155,1.2961793,-14.294107
-2.5096548,1.2953348,-14.295099
-2.509794,1.2944903,-14.296091
-2.5099332,1.2936459,-14.297083
-2.5100725,1.2928014,-14.298075
