161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161263,0,0,-19.45,-0.88,53.41,233 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161288,0,0,-19.43,-0.98,53.48,231 
161313,0,0,-19.42,-0.94,53.52,233 
161313,0,0,-19.42,-0.94,53.52,233 
161313,0,0,-19.42,-0.94,53.52,233 
161313,0,0,-19.42,-0.94,53.52,233 
161313,0,0,-19.42,-0.94,53.52,233 
161313,0,0,-19.42,-0.94,53.52,233 
161313,0,0,-19.42,-0.94,53.52,233 
161313,0,0,-19.42,-0.94,53.52,233 
161313,0,0,-19.42,-0.94,53.52,233 
161313,0,0,-19.42,-0.94,53.52,233 
161313,0,0,-19.42,-0.94,53.52,233 
