NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
0.25343683,0.8294527
0.25383708,0.82944703
0.2545474,0.8294692
0.25525674,0.82948554
0.25611985,0.8295052
0.25743085,0.82944596
0.25898513,0.82938075
0.25946614,0.8293451
0.26055408,0.8292589
0.26193348,0.8291178
0.26316932,0.829029
0.26435494,0.8289982
0.26554656,0.828999
0.26673773,0.8289994
0.2680808,0.8289961
0.2683451,0.82898355
0.26966003,0.82893324
0.2714447,0.8288305
0.27317458,0.8286254
0.2749198,0.82836837
0.27682403,0.82803047
0.2789606,0.8276501
0.27979732,0.82751215
0.2812454,0.8272632
0.28313047,0.8269868
0.28345668,0.8269422
0.28529075,0.826687
0.28652883,0.82649785
0.2874168,0.8263737
0.2875352,0.82636243
0.28814024,0.82630026
0.28888494,0.82619053
0.28986904,0.82605106
0.2912353,0.8258402
0.29274753,0.8254905
0.2944441,0.82512826
0.29624242,0.824688
0.2979576,0.8243039
0.29825866,0.82423836
0.30032918,0.8238396
0.30230337,0.8235379
0.30395624,0.82331175
0.3053249,0.8231902
0.30625746,0.823143
0.30652034,0.8231282
0.30777755,0.8230786
0.30919766,0.8230761
0.31076878,0.8230576
0.31255296,0.8230235
0.31297338,0.823005
0.3144934,0.82294977
0.31643215,0.8228486
0.31827912,0.8227537
0.31997722,0.82269526
0.32152593,0.8226719
0.32298306,0.8226547
0.32407388,0.82270074
0.32441708,0.8227134
0.32594085,0.8227889
0.3275563,0.82285386
0.32811075,0.8228943
0.3293645,0.8229793
0.33005613,0.82304406
0.3312814,0.8231578
0.33327025,0.8233768
0.33529064,0.82360786
0.337402,0.82379884
0.33954564,0.824006
0.34172004,0.82419825
0.34202313,0.8242252
0.34340915,0.82437456
0.34378096,0.82441205
0.34568954,0.82463884
0.34746012,0.82485855
0.34753633,0.82486784
0.3493329,0.8250937
0.35106814,0.8253631
0.35274172,0.8256404
0.35460705,0.82599723
0.35669,0.82631075
0.3587385,0.8266713
0.3588069,0.82668316
0.36081874,0.8269623
0.3627672,0.8272172
0.3643582,0.82742417
0.36481467,0.82748437
0.3669687,0.82775533
0.36927485,0.8279566
0.37163046,0.82804376
0.37405986,0.8279978
0.37412047,0.82799625
0.3766346,0.8277951
0.3789852,0.8275542
0.3792081,0.8275329
0.38114214,0.82735944
0.38330513,0.82718515
0.38564694,0.8269662
0.38805687,0.8267738
0.3893147,0.8266668
0.39042652,0.8265698
0.392842,0.826313
0.39296728,0.82629955
0.39531,0.8260602
0.39773113,0.8258744
0.39993212,0.82568544
0.40182233,0.8255168
0.40352738,0.8253689
0.40464213,0.82530385
0.40508363,0.82527626
0.4064255,0.8252359
0.4069493,0.8252711
0.40757588,0.8253149
0.40873635,0.8254314
0.40997106,0.8256116
0.41131932,0.8257265
0.41278744,0.82581264
0.41434535,0.8258786
0.41589946,0.82592523
0.41739655,0.8260155
0.4187281,0.82605577
0.41997015,0.8261367
0.4200769,0.82614225
0.42019343,0.8261462
0.42140195,0.8262093
0.42321303,0.8262939
0.42512128,0.8264115
0.42693534,0.8265463
0.4286245,0.8267227
0.43025005,0.8268967
0.43165037,0.8270074
0.43295214,0.8270668
0.4342154,0.8270515
0.4354149,0.82703876
0.4355621,0.8270333
0.43560418,0.8270326
0.43614912,0.8270405
0.4370018,0.8270488
0.43839923,0.827027
0.43976253,0.826974
0.44122213,0.82693046
0.4426886,0.8269861
0.4442187,0.82704574
0.44580802,0.8270431
0.4473325,0.8270267
0.44878933,0.8269672
0.45021912,0.82696694
0.45109645,0.8269237
0.45167646,0.82689476
0.45311,0.8268749
0.45444718,0.8268488
0.4557521,0.8268192
0.45706028,0.8268207
0.4583049,0.82682353
0.45949534,0.8269217
0.4607814,0.8270228
0.46096814,0.8270404
0.46213073,0.82714725
0.4635045,0.8271996
0.46491006,0.82724965
0.46634763,0.8273048
0.46667743,0.8273248
0.46782666,0.8273995
0.46927544,0.82749814
0.47053242,0.8275936
0.47159752,0.827688
0.4725347,0.8277829
0.4735037,0.8278792
0.47450465,0.82797587
0.47553423,0.82803893
0.47665936,0.82809865
0.47761762,0.828176
0.47775516,0.82818586
0.47884366,0.8282348
0.47984022,0.8283196
0.4807064,0.828376
0.48138458,0.8284688
0.4819985,0.8285686
0.4822948,0.8286319
0.48248556,0.8286736
0.4828433,0.8287501
0.48310244,0.82879394
0.48329577,0.828805
0.48345768,0.828848
0.4835871,0.8288897
0.48365155,0.8288953
0.48378006,0.8289178
0.48403436,0.82899433
0.48429146,0.8290378
0.4844522,0.8290643
0.48448434,0.82906955
0.48451653,0.82907486
0.484519,0.8290434
0.48448682,0.8290384
0.48445463,0.8290338
