0.34424925,0.17785454,-0.42211723,3378574
0.34424925,0.17785454,-0.42211723,3378594
0.34424925,0.17785454,-0.42211723,3378614
0.34424925,0.17785454,-0.42211723,3378634
0.34424925,0.17785454,-0.42211723,3378654
0.34424925,0.17785454,-0.42211723,3378674
0.34424925,0.17785454,-0.42211723,3378694
0.34424925,0.17785454,-0.42211723,3378714
0.34424925,0.17785454,-0.42211723,3378734
0.34424925,0.17785454,-0.42211723,3378754
0.34424925,0.17785454,-0.42211723,3378774
0.34424925,0.17785454,-0.42211723,3378794
0.34424925,0.17785454,-0.42211723,3378814
0.34424925,0.17785454,-0.42211723,3378834
0.34424925,0.17785454,-0.42211723,3378854
0.34424925,0.17785454,-0.42211723,3378874
0.34424925,0.17785454,-0.42211723,3378894
0.34424925,0.17785454,-0.42211723,3378914
0.34424925,0.17785454,-0.42211723,3378934
0.34424925,0.17785454,-0.42211723,3378954
0.34424925,0.17785454,-0.42211723,3378974
0.34424925,0.17785454,-0.42211723,3378994
0.34424925,0.17785454,-0.42211723,3379014
0.34424925,0.17785454,-0.42211723,3379034
0.34424925,0.17785454,-0.42211723,3379054
0.34424925,0.17785454,-0.42211723,3379074
0.34424925,0.17785454,-0.42211723,3379094
0.34424925,0.17785454,-0.42211723,3379114
0.34424925,0.17785454,-0.42211723,3379134
0.34424925,0.17785454,-0.42211723,3379154
0.34424925,0.17785454,-0.42211723,3379174
0.34424925,0.17785454,-0.42211723,3379194
0.34424925,0.17785454,-0.42211723,3379214
0.34424925,0.17785454,-0.42211723,3379234
0.34424925,0.17785454,-0.42211723,3379254
0.34424925,0.17785454,-0.42211723,3379274
0.34424925,0.17785454,-0.42211723,3379294
0.34424925,0.17785454,-0.42211723,3379314
0.34424925,0.17785454,-0.42211723,3379334
0.34424925,0.17785454,-0.42211723,3379354
0.34424925,0.17785454,-0.42211723,3379374
0.34424925,0.17785454,-0.42211723,3379394
0.34424925,0.17785454,-0.42211723,3379414
0.34424925,0.17785454,-0.42211723,3379434
0.34424925,0.17785454,-0.42211723,3379454
0.34424925,0.17785454,-0.42211723,3379474
0.34424925,0.17785454,-0.42211723,3379494
0.34424925,0.17785454,-0.42211723,3379514
0.34424925,0.17785454,-0.42211723,3379534
0.34424925,0.17785454,-0.42211723,3379554
0.34424925,0.17785454,-0.42211723,3379574
0.34424925,0.17785454,-0.42211723,3379594
0.34424925,0.17785454,-0.42211723,3379614
0.34424925,0.17785454,-0.42211723,3379634
0.34424925,0.17785454,-0.42211723,3379654
0.34424925,0.17785454,-0.42211723,3379674
0.34424925,0.17785454,-0.42211723,3379694
0.34424925,0.17785454,-0.42211723,3379714
0.34424925,0.17785454,-0.42211723,3379734
0.34424925,0.17785454,-0.42211723,3379754
0.34424925,0.17785454,-0.42211723,3379774
0.34424925,0.17785454,-0.42211723,3379794
0.34424925,0.17785454,-0.42211723,3379814
0.34424925,0.17785454,-0.42211723,3379834
0.34424925,0.17785454,-0.42211723,3379854
0.34424925,0.17785454,-0.42211723,3379874
0.34424925,0.17785454,-0.42211723,3379894
0.34424925,0.17785454,-0.42211723,3379914
0.34424925,0.17785454,-0.42211723,3379934
0.34424925,0.17785454,-0.42211723,3379954
0.34424925,0.17785454,-0.42211723,3379974
0.34424925,0.17785454,-0.42211723,3379994
0.34424925,0.17785454,-0.42211723,3380014
0.34424925,0.17785454,-0.42211723,3380034
0.34424925,0.17785454,-0.42211723,3380054
0.34424925,0.17785454,-0.42211723,3380074
0.34424925,0.17785454,-0.42211723,3380094
0.34424925,0.17785454,-0.42211723,3380114
0.34424925,0.17785454,-0.42211723,3380134
0.34424925,0.17785454,-0.42211723,3380154
0.34424925,0.17785454,-0.42211723,3380174
0.34424925,0.17785454,-0.42211723,3380194
0.34424925,0.17785454,-0.42211723,3380214
0.34490484,0.17878163,-0.42198762,3380234
0.34490484,0.17878163,-0.42198762,3380254
0.34490484,0.17878163,-0.42198762,3380274
0.34490484,0.17878163,-0.42198762,3380294
0.34555933,0.17970957,-0.42185843,3380314
0.34555933,0.17970957,-0.42185843,3380334
0.34555933,0.17970957,-0.42185843,3380354
0.34555933,0.17970957,-0.42185843,3380374
0.34555933,0.17970957,-0.42185843,3380394
0.34555933,0.17970957,-0.42185843,3380414
0.34555933,0.17970957,-0.42185843,3380434
0.34555933,0.17970957,-0.42185843,3380454
0.34555933,0.17970957,-0.42185843,3380474
0.34462205,0.18036176,-0.4219056,3380494
0.3439795,0.17942506,-0.42203146,3380514
0.3427354,0.18165705,-0.42200008,3380534
0.34491533,0.20602581,-0.42012215,3380554
0.35323468,0.27038163,-0.4166927,3380574
0.36075816,0.35826933,-0.4102568,3380594
0.35768625,0.43193215,-0.405238,3380614
0.35016778,0.48938584,-0.40154898,3380634
0.34053385,0.5412337,-0.3983651,3380654
0.32957044,0.59103024,-0.39546582,3380674
0.31841612,0.63824916,-0.39274615,3380694
0.30853003,0.6757316,-0.39060596,3380714
0.3009626,0.7029563,-0.3891252,3380734
0.2963535,0.7260206,-0.38774994,3380754
0.29274493,0.74854684,-0.38633996,3380774
0.28874183,0.78025293,-0.38434166,3380794
0.28328106,0.819127,-0.38201433,3380814
0.27833152,0.8666437,-0.37908524,3380834
0.27122256,0.9228457,-0.3758673,3380854
0.26283893,0.9871814,-0.37222317,3380874
0.25405863,1.0540153,-0.36842078,3380894
0.24475914,1.1207833,-0.3646983,3380914
0.23815547,1.1834397,-0.36093205,3380934
0.23315828,1.239943,-0.35722822,3380954
0.23246603,1.2904376,-0.35389674,3380974
0.23388848,1.3410206,-0.35038,3380994
0.2364351,1.3896456,-0.3468071,3381014
0.23978315,1.4352977,-0.34342822,3381034
0.24154127,1.4778095,-0.34020856,3381054
0.24335615,1.5152397,-0.3372259,3381074
0.24659543,1.5507677,-0.33429998,3381094
0.24857825,1.586747,-0.3315326,3381114
0.2500417,1.6155132,-0.32902738,3381134
0.25050974,1.6324222,-0.32744125,3381154
0.25085887,1.6396083,-0.32674608,3381174
0.2512708,1.640666,-0.32661355,3381194
0.2512708,1.640666,-0.32661355,3381214
0.2512708,1.640666,-0.32661355,3381234
0.2516824,1.6417246,-0.32648617,3381254
0.2516824,1.6417246,-0.32648617,3381274
0.25289443,1.6546506,-0.32537067,3381294
0.25464877,1.6917673,-0.32312313,3381314
0.2540698,1.7491647,-0.31943795,3381334
0.24863279,1.8070912,-0.31614584,3381354
0.24174727,1.858174,-0.3131618,3381374
0.23484968,1.8994944,-0.31077906,3381394
0.22927226,1.9378903,-0.3086564,3381414
0.2243845,1.9784204,-0.30636826,3381434
0.2193718,2.0189373,-0.30411664,3381454
0.21455926,2.0569072,-0.3019966,3381474
0.21097118,2.0919454,-0.29995373,3381494
0.20758174,2.1244411,-0.29807195,3381514
0.20625938,2.152579,-0.29627404,3381534
0.20454349,2.1760275,-0.29474926,3381554
0.20316502,2.1969457,-0.29333797,3381574
0.20070998,2.2182336,-0.291977,3381594
0.19825865,2.2431262,-0.29036924,3381614
0.19542873,2.2741485,-0.28837973,3381634
0.19181797,2.3066108,-0.28633982,3381654
0.18851002,2.3401482,-0.28421158,3381674
0.18478352,2.3762083,-0.2819863,3381694
0.1820631,2.415505,-0.27942652,3381714
0.17777564,2.4576747,-0.27676833,3381734
0.17437507,2.5030773,-0.27377138,3381754
0.17045532,2.5473807,-0.2708679,3381774
0.1660227,2.5905793,-0.26802215,3381794
0.16369882,2.6330822,-0.26505333,3381814
0.16065761,2.6734092,-0.2623035,3381834
0.15798317,2.7112138,-0.25967538,3381854
0.15490425,2.7479265,-0.25716934,3381874
0.15107192,2.7824569,-0.25492564,3381894
0.14858386,2.8177369,-0.25255695,3381914
0.1464428,2.8504953,-0.2503069,3381934
0.1442118,2.8832495,-0.24808201,3381954
0.14255871,2.9181845,-0.24566087,3381974
0.1400535,2.9545236,-0.24306616,3381994
0.13622117,2.9947796,-0.24026623,3382014
0.13307825,3.0336185,-0.23758245,3382034
0.13093485,3.0721304,-0.23480327,3382054
0.12700814,3.1087587,-0.23224805,3382074
0.12476858,3.14727,-0.22953424,3382094
0.120660484,3.1875045,-0.22681718,3382114
0.11636006,3.2313423,-0.22390783,3382134
0.11029982,3.273291,-0.2212044,3382154
0.10435144,3.3116276,-0.21873462,3382174
0.09807081,3.348867,-0.21643722,3382194
0.09210591,3.3872108,-0.21412781,3382214
0.08644236,3.426649,-0.21167752,3382234
0.08017757,3.4638941,-0.20942852,3382254
0.07649751,3.4933183,-0.2075297,3382274
0.07386984,3.5094392,-0.20654967,3382294
0.07185301,3.5277581,-0.2054344,3382314
0.067524105,3.563303,-0.20335294,3382334
0.06252788,3.6049585,-0.200964,3382354
0.05843851,3.6499116,-0.19840276,3382374
0.05307771,3.6987805,-0.19571549,3382394
0.04564327,3.752971,-0.19284232,3382414
0.03907782,3.8104517,-0.18975204,3382434
0.031495787,3.872944,-0.18652898,3382454
0.023580037,3.9343355,-0.18341316,3382474
0.014484694,3.9913318,-0.18051468,3382494
0.005322759,4.043631,-0.17782399,3382514
-0.0034198808,4.0887322,-0.17551057,3382534
-0.010614516,4.1346483,-0.17316873,3382554
-0.019761346,4.1859145,-0.17069446,3382574
-0.029218405,4.244386,-0.16769502,3382594
-0.039535202,4.304257,-0.16464752,3382614
-0.053286813,4.36503,-0.16152851,3382634
-0.06959434,4.4216514,-0.1585561,3382654
-0.08681062,4.471315,-0.15608579,3382674
-0.104868494,4.5140214,-0.15412608,3382694
-0.12041326,4.5488753,-0.15254897,3382714
-0.13143376,4.574224,-0.15137827,3382734
-0.13818645,4.588981,-0.1506962,3382754
-0.14030373,4.5989614,-0.15006344,3382774
-0.14108406,4.6050515,-0.1496389,3382794
-0.14187816,4.61114,-0.14921749,3382814
-0.14075048,4.6202526,-0.14845622,3382834
-0.14106426,4.6332445,-0.14750318,3382854
-0.14064999,4.6495566,-0.14627853,3382874
-0.13871501,4.667822,-0.14478964,3382894
-0.13761026,4.6827607,-0.14353517,3382914
-0.13668686,4.691892,-0.14272276,3382934
-0.13628541,4.698807,-0.14212804,3382954
-0.13528335,4.703246,-0.14169675,3382974
-0.13539961,4.7079406,-0.14130475,3382994
-0.13465641,4.711272,-0.14097871,3383014
-0.13391633,4.7146044,-0.14065877,3383034
-0.13453637,4.7170777,-0.1404908,3383054
-0.13453637,4.7170777,-0.1404908,3383074
-0.13429102,4.718189,-0.14038123,3383094
-0.13284446,4.7248597,-0.13972744,3383114
-0.13000959,4.73821,-0.13838436,3383134
-0.12700905,4.7526927,-0.1369737,3383154
-0.1245079,4.7649527,-0.13575765,3383174
-0.122695476,4.773867,-0.13484004,3383194
-0.12224298,4.7760954,-0.13460709,3383214
-0.1220164,4.7772098,-0.13449278,3383234
