-3.1191866,0.92534447,-0.23234749
-3.0263197,0.9476001,-0.22827911
-3.1551197,0.82176006,-0.23612213
-3.2807195,0.9468801,-0.23803711
0.69376016,0.06659794,-0.3367977
0.7196803,0.072160095,-0.33700562
0.7204803,-0.05295989,-0.32971954
0.47088033,0.07240011,-0.33812714
4.4849076,3.043016,-0.68429947
4.59912,3.07168,-0.69660187
4.4638405,2.9465601,-0.67220306
4.34424,3.07168,-0.67604065
2.937995,-4.189987,-0.15199089
2.9697602,-4.17792,-0.15380096
2.9692001,-4.3031197,-0.14604187
2.7189603,-4.178,-0.145401
